Experiment,SiteYear,Trialtype,PlotBarcode,Column,Row,Genotype,Zad
21WS1HA_CDH,2021,21WS0,YYLB-09-01,9,1,Emu Rock,
21WS1HA_CDH,2021,21WS0,YYLB-09-02,9,2,17Y140-023,
21WS1HA_CDH,2021,21WS0,YYLB-09-03,9,3,17Y418-505,
21WS1HA_CDH,2021,21WS0,YYLB-09-04,9,4,17Y178-077,
21WS1HA_CDH,2021,21WS0,YYLB-09-05,9,5,89:ZWB19,
21WS1HA_CDH,2021,21WS0,YYLB-09-06,9,6,17Y181-213,
21WS1HA_CDH,2021,21WS0,YYLB-09-07,9,7,17Y060-035,
21WS1HA_CDH,2021,21WS0,YYLB-09-08,9,8,17Y024-010,
21WS1HA_CDH,2021,21WS0,YYLB-09-09,9,9,17Y184-091,
21WS1HA_CDH,2021,21WS0,YYLB-09-10,9,10,16EC045-121,
21WS1HA_CDH,2021,21WS0,YYLB-09-11,9,11,17Y181-236,
21WS1HA_CDH,2021,21WS0,YYLB-09-12,9,12,17Y385-048,
21WS1HA_CDH,2021,21WS0,YYLB-09-13,9,13,16EC087-113,
21WS1HA_CDH,2021,21WS0,YYLB-09-14,9,14,17Y313-030,
21WS1HA_CDH,2021,21WS0,YYLB-09-15,9,15,17Y140-032,
21WS1HA_CDH,2021,21WS0,YYLB-09-16,9,16,17Y191-032,
21WS1HA_CDH,2021,21WS0,YYLB-09-17,9,17,17Y180-371,
21WS1HA_CDH,2021,21WS0,YYLB-09-18,9,18,17Y444-019,
21WS1HA_CDH,2021,21WS0,YYLB-09-19,9,19,Scepter,
21WS1HA_CDH,2021,21WS0,YYLB-09-20,9,20,17Y429-036,
21WS1HA_CDH,2021,21WS0,YYLB-09-21,9,21,17Y307-047,
21WS1HA_CDH,2021,21WS0,YYLB-09-22,9,22,17Y266-024,
21WS1HA_CDH,2021,21WS0,YYLB-09-23,9,23,17Y349-053,
21WS1HA_CDH,2021,21WS0,YYLB-09-24,9,24,17Y321-001,
21WS1HA_CDH,2021,21WS0,YYLB-09-25,9,25,17Y067-010,
21WS1HA_CDH,2021,21WS0,YYLB-09-26,9,26,17Y300-063,
21WS1HA_CDH,2021,21WS0,YYLB-09-27,9,27,Hammer CL Plus,
21WS1HA_CDH,2021,21WS0,YYLB-09-28,9,28,17Y095-026,
21WS1HA_CDH,2021,21WS0,YYLB-09-29,9,29,17Y408-310,
21WS1HA_CDH,2021,21WS0,YYLB-09-30,9,30,17Y451-029,
21WS1HA_CDH,2021,21WS0,YYLB-09-31,9,31,17Y147-024,
21WS1HA_CDH,2021,21WS0,YYLB-09-32,9,32,17Y228-035,
21WS1HA_CDH,2021,21WS0,YYLB-09-33,9,33,18Y464a-007,
21WS1HA_CDH,2021,21WS0,YYLB-09-34,9,34,17Y462-049,
21WS1HA_CDH,2021,21WS0,YYLB-09-35,9,35,17Y368-027,
21WS1HA_CDH,2021,21WS0,YYLB-09-36,9,36,17Y337-017,
21WS1HA_CDH,2021,21WS0,YYLB-09-37,9,37,17Y370-044,
21WS1HA_CDH,2021,21WS0,YYLB-09-38,9,38,17Y323-040,
21WS1HA_CDH,2021,21WS0,YYLB-09-39,9,39,17Y315-035,
21WS1HA_CDH,2021,21WS0,YYLB-09-40,9,40,17Y177-015,
21WS1HA_CDH,2021,21WS0,YYLB-09-41,9,41,17Y460-057,
21WS1HA_CDH,2021,21WS0,YYLB-09-42,9,42,17Y061-048,
21WS1HA_CDH,2021,21WS0,YYLB-09-43,9,43,18Y469-040,
21WS1HA_CDH,2021,21WS0,YYLB-09-44,9,44,17Y470-022,
21WS1HA_CDH,2021,21WS0,YYLB-09-45,9,45,18Y486-012,
21WS1HA_CDH,2021,21WS0,YYLB-09-46,9,46,17Y463-054,
21WS1HA_CDH,2021,21WS0,YYLB-09-47,9,47,Trojan,
21WS1HA_CDH,2021,21WS0,YYLB-09-48,9,48,17Y181-157,
21WS1HA_CDH,2021,21WS0,YYLB-10-01,10,1,Wallup,
21WS1HA_CDH,2021,21WS0,YYLB-10-02,10,2,17Y282-026,
21WS1HA_CDH,2021,21WS0,YYLB-10-03,10,3,17Y181-347,
21WS1HA_CDH,2021,21WS0,YYLB-10-04,10,4,Longsword,
21WS1HA_CDH,2021,21WS0,YYLB-10-05,10,5,17Y449-022,
21WS1HA_CDH,2021,21WS0,YYLB-10-06,10,6,RockStar,
21WS1HA_CDH,2021,21WS0,YYLB-10-07,10,7,17Y044-008,
21WS1HA_CDH,2021,21WS0,YYLB-10-08,10,8,17Y400-031,
21WS1HA_CDH,2021,21WS0,YYLB-10-09,10,9,17Y434-008,
21WS1HA_CDH,2021,21WS0,YYLB-10-10,10,10,17Y458-066,
21WS1HA_CDH,2021,21WS0,YYLB-10-11,10,11,17Y416-046,
21WS1HA_CDH,2021,21WS0,YYLB-10-12,10,12,17Y002-039,
21WS1HA_CDH,2021,21WS0,YYLB-10-13,10,13,17Y116-033,
21WS1HA_CDH,2021,21WS0,YYLB-10-14,10,14,17Y143-024,
21WS1HA_CDH,2021,21WS0,YYLB-10-15,10,15,17Y188-026,
21WS1HA_CDH,2021,21WS0,YYLB-10-16,10,16,17Y181-103,
21WS1HA_CDH,2021,21WS0,YYLB-10-17,10,17,17Y365-002,
21WS1HA_CDH,2021,21WS0,YYLB-10-18,10,18,17Y315-020,
21WS1HA_CDH,2021,21WS0,YYLB-10-19,10,19,17Y311-026,
21WS1HA_CDH,2021,21WS0,YYLB-10-20,10,20,Elmore CL Plus,
21WS1HA_CDH,2021,21WS0,YYLB-10-21,10,21,17Y216-017,
21WS1HA_CDH,2021,21WS0,YYLB-10-22,10,22,17Y007-070,
21WS1HA_CDH,2021,21WS0,YYLB-10-23,10,23,17Y370-029,
21WS1HA_CDH,2021,21WS0,YYLB-10-24,10,24,17Y138-037,
21WS1HA_CDH,2021,21WS0,YYLB-10-25,10,25,17Y180-399,
21WS1HA_CDH,2021,21WS0,YYLB-10-26,10,26,17Y186-061,
21WS1HA_CDH,2021,21WS0,YYLB-10-27,10,27,17Y145-205,
21WS1HA_CDH,2021,21WS0,YYLB-10-28,10,28,17Y217-028,
21WS1HA_CDH,2021,21WS0,YYLB-10-29,10,29,17Y179-039,
21WS1HA_CDH,2021,21WS0,YYLB-10-30,10,30,17Y061-079,
21WS1HA_CDH,2021,21WS0,YYLB-10-31,10,31,17Y059-037,
21WS1HA_CDH,2021,21WS0,YYLB-10-32,10,32,17Y353-018,
21WS1HA_CDH,2021,21WS0,YYLB-10-33,10,33,17Y421-069,
21WS1HA_CDH,2021,21WS0,YYLB-10-34,10,34,17Y470-052,
21WS1HA_CDH,2021,21WS0,YYLB-10-35,10,35,18Y490-007,
21WS1HA_CDH,2021,21WS0,YYLB-10-36,10,36,17Y104-028,
21WS1HA_CDH,2021,21WS0,YYLB-10-37,10,37,17Y181-344,
21WS1HA_CDH,2021,21WS0,YYLB-10-38,10,38,17Y241-042,
21WS1HA_CDH,2021,21WS0,YYLB-10-39,10,39,17Y388-080,
21WS1HA_CDH,2021,21WS0,YYLB-10-40,10,40,17Y317-005,
21WS1HA_CDH,2021,21WS0,YYLB-10-41,10,41,17Y425-541,
21WS1HA_CDH,2021,21WS0,YYLB-10-42,10,42,18Y492b-045,
21WS1HA_CDH,2021,21WS0,YYLB-10-43,10,43,17Y215-022,
21WS1HA_CDH,2021,21WS0,YYLB-10-44,10,44,17Y174-003,
21WS1HA_CDH,2021,21WS0,YYLB-10-45,10,45,Beckom,
21WS1HA_CDH,2021,21WS0,YYLB-10-46,10,46,17Y080-002,
21WS1HA_CDH,2021,21WS0,YYLB-10-47,10,47,17Y176-124,
21WS1HA_CDH,2021,21WS0,YYLB-10-48,10,48,17Y305-011,
21WS1HA_CDH,2021,21WS0,YYLB-11-01,11,1,Illabo,
21WS1HA_CDH,2021,21WS0,YYLB-11-02,11,2,17Y007-074,
21WS1HA_CDH,2021,21WS0,YYLB-11-03,11,3,Cutlass,
21WS1HA_CDH,2021,21WS0,YYLB-11-04,11,4,17Y407-148,
21WS1HA_CDH,2021,21WS0,YYLB-11-05,11,5,17Y138-025,
21WS1HA_CDH,2021,21WS0,YYLB-11-06,11,6,Line 250C-003,
21WS1HA_CDH,2021,21WS0,YYLB-11-07,11,7,17Y283-003,
21WS1HA_CDH,2021,21WS0,YYLB-11-08,11,8,17Y001-017,
21WS1HA_CDH,2021,21WS0,YYLB-11-09,11,9,17Y327-007,
21WS1HA_CDH,2021,21WS0,YYLB-11-10,11,10,17Y176-103,
21WS1HA_CDH,2021,21WS0,YYLB-11-11,11,11,17Y235-072,
21WS1HA_CDH,2021,21WS0,YYLB-11-12,11,12,18Y492a-013,
21WS1HA_CDH,2021,21WS0,YYLB-11-13,11,13,17Y408-012,
21WS1HA_CDH,2021,21WS0,YYLB-11-14,11,14,Scout,
21WS1HA_CDH,2021,21WS0,YYLB-11-15,11,15,17Y408-028,
21WS1HA_CDH,2021,21WS0,YYLB-11-16,11,16,18Y490-009,
21WS1HA_CDH,2021,21WS0,YYLB-11-17,11,17,17Y270-051,
21WS1HA_CDH,2021,21WS0,YYLB-11-18,11,18,17Y305-065,
21WS1HA_CDH,2021,21WS0,YYLB-11-19,11,19,17Y063-096,
21WS1HA_CDH,2021,21WS0,YYLB-11-20,11,20,17Y180-150,
21WS1HA_CDH,2021,21WS0,YYLB-11-21,11,21,17Y422-015,
21WS1HA_CDH,2021,21WS0,YYLB-11-22,11,22,17Y429-028,
21WS1HA_CDH,2021,21WS0,YYLB-11-23,11,23,Suntop,
21WS1HA_CDH,2021,21WS0,YYLB-11-24,11,24,17Y201-017,
21WS1HA_CDH,2021,21WS0,YYLB-11-25,11,25,17Y263-027,
21WS1HA_CDH,2021,21WS0,YYLB-11-26,11,26,17Y317-118,
21WS1HA_CDH,2021,21WS0,YYLB-11-27,11,27,17Y180-349,
21WS1HA_CDH,2021,21WS0,YYLB-11-28,11,28,17Y310-011,
21WS1HA_CDH,2021,21WS0,YYLB-11-29,11,29,17Y540-016,
21WS1HA_CDH,2021,21WS0,YYLB-11-30,11,30,17Y295-010,
21WS1HA_CDH,2021,21WS0,YYLB-11-31,11,31,18Y491-080,
21WS1HA_CDH,2021,21WS0,YYLB-11-32,11,32,17Y540-046,
21WS1HA_CDH,2021,21WS0,YYLB-11-33,11,33,Magenta,
21WS1HA_CDH,2021,21WS0,YYLB-11-34,11,34,17Y315-161,
21WS1HA_CDH,2021,21WS0,YYLB-11-35,11,35,17Y189-024,
21WS1HA_CDH,2021,21WS0,YYLB-11-36,11,36,17Y300-010,
21WS1HA_CDH,2021,21WS0,YYLB-11-37,11,37,17Y027-015,
21WS1HA_CDH,2021,21WS0,YYLB-11-38,11,38,17Y090-017,
21WS1HA_CDH,2021,21WS0,YYLB-11-39,11,39,17Y038-046,
21WS1HA_CDH,2021,21WS0,YYLB-11-40,11,40,17Y470-023,
21WS1HA_CDH,2021,21WS0,YYLB-11-41,11,41,17Y431-067,
21WS1HA_CDH,2021,21WS0,YYLB-11-42,11,42,17Y093-004,
21WS1HA_CDH,2021,21WS0,YYLB-11-43,11,43,17Y184-130,
21WS1HA_CDH,2021,21WS0,YYLB-11-44,11,44,17Y311-066,
21WS1HA_CDH,2021,21WS0,YYLB-11-45,11,45,17Y180-199,
21WS1HA_CDH,2021,21WS0,YYLB-11-46,11,46,17Y181-355,
21WS1HA_CDH,2021,21WS0,YYLB-11-47,11,47,17Y091-030,
21WS1HA_CDH,2021,21WS0,YYLB-11-48,11,48,17Y056-022,
21WS1HA_CDH,2021,21WS0,YYLB-12-01,12,1,EGA Bonnie Rock,
21WS1HA_CDH,2021,21WS0,YYLB-12-02,12,2,17Y181-061,
21WS1HA_CDH,2021,21WS0,YYLB-12-03,12,3,17Y164-010,
21WS1HA_CDH,2021,21WS0,YYLB-12-04,12,4,17Y303-049,
21WS1HA_CDH,2021,21WS0,YYLB-12-05,12,5,17Y183-076,
21WS1HA_CDH,2021,21WS0,YYLB-12-06,12,6,17Y150-028,
21WS1HA_CDH,2021,21WS0,YYLB-12-07,12,7,17Y318-027,
21WS1HA_CDH,2021,21WS0,YYLB-12-08,12,8,17Y180-194,
21WS1HA_CDH,2021,21WS0,YYLB-12-09,12,9,17Y004-016,
21WS1HA_CDH,2021,21WS0,YYLB-12-10,12,10,17Y116-031,
21WS1HA_CDH,2021,21WS0,YYLB-12-11,12,11,17Y305-053,
21WS1HA_CDH,2021,21WS0,YYLB-12-12,12,12,17Y407-157,
21WS1HA_CDH,2021,21WS0,YYLB-12-13,12,13,17Y382-054,
21WS1HA_CDH,2021,21WS0,YYLB-12-14,12,14,17Y007-060,
21WS1HA_CDH,2021,21WS0,YYLB-12-15,12,15,17Y095-013,
21WS1HA_CDH,2021,21WS0,YYLB-12-16,12,16,17Y121-017,
21WS1HA_CDH,2021,21WS0,YYLB-12-17,12,17,17Y413-031,
21WS1HA_CDH,2021,21WS0,YYLB-12-18,12,18,17Y174-124,
21WS1HA_CDH,2021,21WS0,YYLB-12-19,12,19,17Y180-273,
21WS1HA_CDH,2021,21WS0,YYLB-12-20,12,20,17Y522-007,
21WS1HA_CDH,2021,21WS0,YYLB-12-21,12,21,17Y317-211,
21WS1HA_CDH,2021,21WS0,YYLB-12-22,12,22,17Y232-017,
21WS1HA_CDH,2021,21WS0,YYLB-12-23,12,23,17Y180-227,
21WS1HA_CDH,2021,21WS0,YYLB-12-24,12,24,17Y425-512,
21WS1HA_CDH,2021,21WS0,YYLB-12-25,12,25,Emu Rock,
21WS1HA_CDH,2021,21WS0,YYLB-12-26,12,26,17Y459-051,
21WS1HA_CDH,2021,21WS0,YYLB-12-27,12,27,Longsword,
21WS1HA_CDH,2021,21WS0,YYLB-12-28,12,28,17Y063-042,
21WS1HA_CDH,2021,21WS0,YYLB-12-29,12,29,17Y315-195,
21WS1HA_CDH,2021,21WS0,YYLB-12-30,12,30,17Y212-027,
21WS1HA_CDH,2021,21WS0,YYLB-12-31,12,31,17Y184-077,
21WS1HA_CDH,2021,21WS0,YYLB-12-32,12,32,Axe,
21WS1HA_CDH,2021,21WS0,YYLB-12-33,12,33,17Y056-003,
21WS1HA_CDH,2021,21WS0,YYLB-12-34,12,34,17Y370-054,
21WS1HA_CDH,2021,21WS0,YYLB-12-35,12,35,17Y300-033,
21WS1HA_CDH,2021,21WS0,YYLB-12-36,12,36,17Y307-002,
21WS1HA_CDH,2021,21WS0,YYLB-12-37,12,37,17Y061-080,
21WS1HA_CDH,2021,21WS0,YYLB-12-38,12,38,17Y270-053,
21WS1HA_CDH,2021,21WS0,YYLB-12-39,12,39,17Y461-238,
21WS1HA_CDH,2021,21WS0,YYLB-12-40,12,40,17Y266-011,
21WS1HA_CDH,2021,21WS0,YYLB-12-41,12,41,17Y283-027,
21WS1HA_CDH,2021,21WS0,YYLB-12-42,12,42,17Y208-021,
21WS1HA_CDH,2021,21WS0,YYLB-12-43,12,43,17Y461-143,
21WS1HA_CDH,2021,21WS0,YYLB-12-44,12,44,17Y429-503,
21WS1HA_CDH,2021,21WS0,YYLB-12-45,12,45,17Y040-024,
21WS1HA_CDH,2021,21WS0,YYLB-12-46,12,46,Valiant CL Plus,
21WS1HA_CDH,2021,21WS0,YYLB-12-47,12,47,17Y093-014,
21WS1HA_CDH,2021,21WS0,YYLB-12-48,12,48,17Y281-019,
