Experiment,SiteYear,Trialtype,PlotBarcode,Column,Row,Genotype,Zad
Lockhart,2021,21WS0E,YISX-08-034,8,34,18Y1145A-030,
Lockhart,2021,21WS0E,YISX-08-035,8,35,18Y810-053,
Lockhart,2021,21WS0E,YISX-08-036,8,36,19W083-060,
Lockhart,2021,21WS0E,YISX-08-037,8,37,17Y497-018,
Lockhart,2021,21WS0E,YISX-08-038,8,38,18Y370-013,
Lockhart,2021,21WS0E,YISX-08-039,8,39,19W243-5058,
Lockhart,2021,21WS0E,YISX-08-040,8,40,18Y1138-004,
Lockhart,2021,21WS0E,YISX-08-041,8,41,19W068-002,
Lockhart,2021,21WS0E,YISX-08-042,8,42,19W101-5023,
Lockhart,2021,21WS0E,YISX-08-043,8,43,19W244-5033,
Lockhart,2021,21WS0E,YISX-08-044,8,44,17Y372-028,
Lockhart,2021,21WS0E,YISX-08-045,8,45,19W012-037,
Lockhart,2021,21WS0E,YISX-08-046,8,46,18Y384-019,
Lockhart,2021,21WS0E,YISX-08-047,8,47,18Y450-032,
Lockhart,2021,21WS0E,YISX-08-048,8,48,19W018-029,
Lockhart,2021,21WS0E,YISX-08-049,8,49,18Y736-011,
Lockhart,2021,21WS0E,YISX-08-050,8,50,18Y1179-036,
Lockhart,2021,21WS0E,YISX-08-051,8,51,18Y382-018,
Lockhart,2021,21WS0E,YISX-08-052,8,52,RockStar,
Lockhart,2021,21WS0E,YISX-08-053,8,53,18Y1140-022,
Lockhart,2021,21WS0E,YISX-08-054,8,54,18Y1211-029,
Lockhart,2021,21WS0E,YISX-08-055,8,55,19W017-029,
Lockhart,2021,21WS0E,YISX-08-056,8,56,18Y360-011,
Lockhart,2021,21WS0E,YISX-08-057,8,57,18Y1103-036,
Lockhart,2021,21WS0E,YISX-08-058,8,58,19W015-033,
Lockhart,2021,21WS0E,YISX-08-059,8,59,19W025-018,
Lockhart,2021,21WS0E,YISX-08-060,8,60,19W004-034,
Lockhart,2021,21WS0E,YISX-08-061,8,61,18Y1118-029,
Lockhart,2021,21WS0E,YISX-08-062,8,62,18Y443-035,
Lockhart,2021,21WS0E,YISX-08-063,8,63,19W021-011,
Lockhart,2021,21WS0E,YISX-08-064,8,64,18Y437-007,
Lockhart,2021,21WS0E,YISX-08-065,8,65,19W016-048,
Lockhart,2021,21WS0E,YISX-08-066,8,66,18Y511-135,
Lockhart,2021,21WS0E,YISX-08-067,8,67,19W025-036,
Lockhart,2021,21WS0E,YISX-08-068,8,68,18Y1132-007,
Lockhart,2021,21WS0E,YISX-08-069,8,69,18Y1181-5002,
Lockhart,2021,21WS0E,YISX-08-070,8,70,17Y480-018,
Lockhart,2021,21WS0E,YISX-08-071,8,71,18Y1231-014,
Lockhart,2021,21WS0E,YISX-08-072,8,72,19W098-023,
Lockhart,2021,21WS0E,YISX-08-073,8,73,19W088-004,
Lockhart,2021,21WS0E,YISX-08-074,8,74,18Y1130-016,
Lockhart,2021,21WS0E,YISX-08-075,8,75,18Y1177-037,
Lockhart,2021,21WS0E,YISX-08-076,8,76,18Y447-006,
Lockhart,2021,21WS0E,YISX-08-077,8,77,Vixen,
Lockhart,2021,21WS0E,YISX-08-078,8,78,19W020-024,
Lockhart,2021,21WS0E,YISX-08-079,8,79,18Y1088-027,
Lockhart,2021,21WS0E,YISX-08-080,8,80,DS Pascal,
Lockhart,2021,21WS0E,YISX-08-081,8,81,17Y503-018,
Lockhart,2021,21WS0E,YISX-08-082,8,82,19W232-033,
Lockhart,2021,21WS0E,YISX-08-083,8,83,EGA Gregory,
Lockhart,2021,21WS0E,YISX-08-084,8,84,19W021-032,
Lockhart,2021,21WS0E,YISX-08-085,8,85,18Y382-011,
Lockhart,2021,21WS0E,YISX-08-086,8,86,18Y1097-016,
Lockhart,2021,21WS0E,YISX-08-087,8,87,19W020-007,
Lockhart,2021,21WS0E,YISX-08-088,8,88,19W027-040,
Lockhart,2021,21WS0E,YISX-08-089,8,89,18Y433-003,
Lockhart,2021,21WS0E,YISX-08-090,8,90,18Y511-125,
Lockhart,2021,21WS0E,YISX-08-091,8,91,18Y1099-038,
Lockhart,2021,21WS0E,YISX-08-092,8,92,17Y503-003,
Lockhart,2021,21WS0E,YISX-08-093,8,93,19W017-012,
Lockhart,2021,21WS0E,YISX-08-094,8,94,18Y433-007,
Lockhart,2021,21WS0E,YISX-08-095,8,95,19W036-076,
Lockhart,2021,21WS0E,YISX-08-096,8,96,Janz,
Lockhart,2021,21WS0E,YISX-09-001,9,1,Illabo,
Lockhart,2021,21WS0E,YISX-09-002,9,2,18Y1132-013,
Lockhart,2021,21WS0E,YISX-09-003,9,3,19W035-022,
Lockhart,2021,21WS0E,YISX-09-004,9,4,18Y350-020,
Lockhart,2021,21WS0E,YISX-09-005,9,5,19W025-004,
Lockhart,2021,21WS0E,YISX-09-006,9,6,18Y812-079,
Lockhart,2021,21WS0E,YISX-09-007,9,7,17Y513-023,
Lockhart,2021,21WS0E,YISX-09-008,9,8,18Y457-022,
Lockhart,2021,21WS0E,YISX-09-009,9,9,19W012-030,
Lockhart,2021,21WS0E,YISX-09-010,9,10,19W243-5056,
Lockhart,2021,21WS0E,YISX-09-011,9,11,19W028-038,
Lockhart,2021,21WS0E,YISX-09-012,9,12,18Y811-058,
Lockhart,2021,21WS0E,YISX-09-013,9,13,19W021-031,
Lockhart,2021,21WS0E,YISX-09-014,9,14,18Y450-036,
Lockhart,2021,21WS0E,YISX-09-015,9,15,18Y390-010,
Lockhart,2021,21WS0E,YISX-09-016,9,16,18Y392-043,
Lockhart,2021,21WS0E,YISX-09-017,9,17,19W097-026,
Lockhart,2021,21WS0E,YISX-09-018,9,18,17Y514-016,
Lockhart,2021,21WS0E,YISX-09-019,9,19,19W004-027,
Lockhart,2021,21WS0E,YISX-09-020,9,20,19W014-025,
Lockhart,2021,21WS0E,YISX-09-021,9,21,19W015-012,
Lockhart,2021,21WS0E,YISX-09-022,9,22,19W068-009,
Lockhart,2021,21WS0E,YISX-09-023,9,23,19W024-035,
Lockhart,2021,21WS0E,YISX-09-024,9,24,18Y1103-014,
Lockhart,2021,21WS0E,YISX-09-025,9,25,18Y812-014,
Lockhart,2021,21WS0E,YISX-09-026,9,26,Cutlass,
Lockhart,2021,21WS0E,YISX-09-027,9,27,18Y381-006,
Lockhart,2021,21WS0E,YISX-09-028,9,28,18Y1130-022,
Lockhart,2021,21WS0E,YISX-09-029,9,29,19W018-039,
Lockhart,2021,21WS0E,YISX-09-030,9,30,18Y1145B-052,
Lockhart,2021,21WS0E,YISX-09-031,9,31,18Y511-108,
Lockhart,2021,21WS0E,YISX-09-032,9,32,18Y344-013,
Lockhart,2021,21WS0E,YISX-09-033,9,33,18Y443-029,
Lockhart,2021,21WS0E,YISX-09-034,9,34,18Y1168-5017,
Lockhart,2021,21WS0E,YISX-09-035,9,35,18Y344-020,
Lockhart,2021,21WS0E,YISX-09-036,9,36,18Y1210-033,
Lockhart,2021,21WS0E,YISX-09-037,9,37,17Y480-025,
Lockhart,2021,21WS0E,YISX-09-038,9,38,18Y1145A-005,
Lockhart,2021,21WS0E,YISX-09-039,9,39,19W007-023,
Lockhart,2021,21WS0E,YISX-09-040,9,40,19W036-039,
Lockhart,2021,21WS0E,YISX-09-041,9,41,19W010-024,
Lockhart,2021,21WS0E,YISX-09-042,9,42,19W204-5044,
Lockhart,2021,21WS0E,YISX-09-043,9,43,18Y1095-015,
Lockhart,2021,21WS0E,YISX-09-044,9,44,19W016-075,
Lockhart,2021,21WS0E,YISX-09-045,9,45,Spitfire,
Lockhart,2021,21WS0E,YISX-09-046,9,46,18Y1099-017,
Lockhart,2021,21WS0E,YISX-09-047,9,47,18Y1225-054,
Lockhart,2021,21WS0E,YISX-09-048,9,48,18Y1181-5009,
Lockhart,2021,21WS0E,YISX-09-049,9,49,19W027-014,
Lockhart,2021,21WS0E,YISX-09-050,9,50,18Y1094-005,
Lockhart,2021,21WS0E,YISX-09-051,9,51,19W035-063,
Lockhart,2021,21WS0E,YISX-09-052,9,52,18Y412-008,
Lockhart,2021,21WS0E,YISX-09-053,9,53,19W232-5018,
Lockhart,2021,21WS0E,YISX-09-054,9,54,18Y384-008,
Lockhart,2021,21WS0E,YISX-09-055,9,55,18Y436-5001,
Lockhart,2021,21WS0E,YISX-09-056,9,56,18Y1134-029,
Lockhart,2021,21WS0E,YISX-09-057,9,57,18Y450-015,
Lockhart,2021,21WS0E,YISX-09-058,9,58,17Y512-024,
Lockhart,2021,21WS0E,YISX-09-059,9,59,Lancer,
Lockhart,2021,21WS0E,YISX-09-060,9,60,18Y597-5021,
Lockhart,2021,21WS0E,YISX-09-061,9,61,19W016-055,
Lockhart,2021,21WS0E,YISX-09-062,9,62,18Y457-009,
Lockhart,2021,21WS0E,YISX-09-063,9,63,Beckom,
Lockhart,2021,21WS0E,YISX-09-064,9,64,18Y375-014,
Lockhart,2021,21WS0E,YISX-09-065,9,65,18Y432-009,
Lockhart,2021,21WS0E,YISX-09-066,9,66,19W022-039,
Lockhart,2021,21WS0E,YISX-09-067,9,67,19W244-5014,
Lockhart,2021,21WS0E,YISX-09-068,9,68,19W232-5002,
Lockhart,2021,21WS0E,YISX-09-069,9,69,18Y437-006,
Lockhart,2021,21WS0E,YISX-09-070,9,70,19W024-019,
Lockhart,2021,21WS0E,YISX-09-071,9,71,19W017-025,
Lockhart,2021,21WS0E,YISX-09-072,9,72,19W004-019,
Lockhart,2021,21WS0E,YISX-09-073,9,73,18Y1101-005,
Lockhart,2021,21WS0E,YISX-09-074,9,74,Magenta,
Lockhart,2021,21WS0E,YISX-09-075,9,75,19W013-031,
Lockhart,2021,21WS0E,YISX-09-076,9,76,18Y810-014,
Lockhart,2021,21WS0E,YISX-09-077,9,77,19W031-003,
Lockhart,2021,21WS0E,YISX-09-078,9,78,Suntop,
Lockhart,2021,21WS0E,YISX-09-079,9,79,18Y371-020,
Lockhart,2021,21WS0E,YISX-09-080,9,80,18Y728-014,
Lockhart,2021,21WS0E,YISX-09-081,9,81,19W007-001,
Lockhart,2021,21WS0E,YISX-09-082,9,82,17Y496-004,
Lockhart,2021,21WS0E,YISX-09-083,9,83,19W036-016,
Lockhart,2021,21WS0E,YISX-09-084,9,84,18Y1097-003,
Lockhart,2021,21WS0E,YISX-09-085,9,85,18Y1090-026,
Lockhart,2021,21WS0E,YISX-09-086,9,86,Axe,
Lockhart,2021,21WS0E,YISX-09-087,9,87,18Y450-017,
Lockhart,2021,21WS0E,YISX-09-088,9,88,18Y447-011,
Lockhart,2021,21WS0E,YISX-09-089,9,89,18Y351-004,
Lockhart,2021,21WS0E,YISX-09-090,9,90,18Y360-014,
Lockhart,2021,21WS0E,YISX-09-091,9,91,18Y460-047,
Lockhart,2021,21WS0E,YISX-09-092,9,92,18Y447-030,
Lockhart,2021,21WS0E,YISX-09-093,9,93,18Y382-025,
Lockhart,2021,21WS0E,YISX-09-094,9,94,19W140-5014,
Lockhart,2021,21WS0E,YISX-09-095,9,95,18Y1095-060,
Lockhart,2021,21WS0E,YISX-09-096,9,96,Spitfire,
Lockhart,2021,21WS0E,YISX-10-001,10,1,Elmore CL Plus,
Lockhart,2021,21WS0E,YISX-10-002,10,2,19W035-043,
Lockhart,2021,21WS0E,YISX-10-003,10,3,18Y437-009,
Lockhart,2021,21WS0E,YISX-10-004,10,4,18Y1092-014,
Lockhart,2021,21WS0E,YISX-10-005,10,5,19W031-049,
Lockhart,2021,21WS0E,YISX-10-006,10,6,19W088-002,
Lockhart,2021,21WS0E,YISX-10-007,10,7,19W243-5052,
Lockhart,2021,21WS0E,YISX-10-008,10,8,Chief CL Plus,
Lockhart,2021,21WS0E,YISX-10-009,10,9,19W036-017,
Lockhart,2021,21WS0E,YISX-10-010,10,10,Scout,
Lockhart,2021,21WS0E,YISX-10-011,10,11,17Y372-025,
Lockhart,2021,21WS0E,YISX-10-012,10,12,17Y512-004,
Lockhart,2021,21WS0E,YISX-10-013,10,13,18Y350-017,
Lockhart,2021,21WS0E,YISX-10-014,10,14,18Y1145A-018,
Lockhart,2021,21WS0E,YISX-10-015,10,15,18Y1168-5010,
Lockhart,2021,21WS0E,YISX-10-016,10,16,19W007-031,
Lockhart,2021,21WS0E,YISX-10-017,10,17,18Y811-028,
Lockhart,2021,21WS0E,YISX-10-018,10,18,18Y812-073,
Lockhart,2021,21WS0E,YISX-10-019,10,19,18Y811-003,
Lockhart,2021,21WS0E,YISX-10-020,10,20,19W019-025,
Lockhart,2021,21WS0E,YISX-10-021,10,21,18Y1177-021,
Lockhart,2021,21WS0E,YISX-10-022,10,22,18Y1211-023,
Lockhart,2021,21WS0E,YISX-10-023,10,23,18Y1231-057,
Lockhart,2021,21WS0E,YISX-10-024,10,24,18Y450-042,
Lockhart,2021,21WS0E,YISX-10-025,10,25,18Y460-017,
Lockhart,2021,21WS0E,YISX-10-026,10,26,RockStar,
Lockhart,2021,21WS0E,YISX-10-027,10,27,DS Pascal,
Lockhart,2021,21WS0E,YISX-10-028,10,28,19W017-016,
Lockhart,2021,21WS0E,YISX-10-029,10,29,18Y1133-002,
Lockhart,2021,21WS0E,YISX-10-030,10,30,18Y443-004,
Lockhart,2021,21WS0E,YISX-10-031,10,31,18Y375-003,
Lockhart,2021,21WS0E,YISX-10-032,10,32,19W244-5031,
Lockhart,2021,21WS0E,YISX-10-033,10,33,19W207-059,
Lockhart,2021,21WS0E,YISX-10-034,10,34,18Y1168-5012,
Lockhart,2021,21WS0E,YISX-10-035,10,35,18Y382-029,
Lockhart,2021,21WS0E,YISX-10-036,10,36,18Y437-008,
Lockhart,2021,21WS0E,YISX-10-037,10,37,18Y443-034,
Lockhart,2021,21WS0E,YISX-10-038,10,38,19W004-011,
Lockhart,2021,21WS0E,YISX-10-039,10,39,19W083-046,
Lockhart,2021,21WS0E,YISX-10-040,10,40,18Y1118-017,
Lockhart,2021,21WS0E,YISX-10-041,10,41,18Y1225-008,
Lockhart,2021,21WS0E,YISX-10-042,10,42,17Y488-020,
Lockhart,2021,21WS0E,YISX-10-043,10,43,19W024-044,
Lockhart,2021,21WS0E,YISX-10-044,10,44,18Y1095-010,
Lockhart,2021,21WS0E,YISX-10-045,10,45,19W031-019,
Lockhart,2021,21WS0E,YISX-10-046,10,46,18Y450-037,
Lockhart,2021,21WS0E,YISX-10-047,10,47,19W010-010,
Lockhart,2021,21WS0E,YISX-10-048,10,48,19W068-033,
Lockhart,2021,21WS0E,YISX-10-049,10,49,18Y784-011,
Lockhart,2021,21WS0E,YISX-10-050,10,50,Condo,
Lockhart,2021,21WS0E,YISX-10-051,10,51,Scepter,
Lockhart,2021,21WS0E,YISX-10-052,10,52,19W016-022,
Lockhart,2021,21WS0E,YISX-10-053,10,53,18Y1255-027,
Lockhart,2021,21WS0E,YISX-10-054,10,54,18Y364-009,
Lockhart,2021,21WS0E,YISX-10-055,10,55,19W015-036,
Lockhart,2021,21WS0E,YISX-10-056,10,56,18Y736-017,
Lockhart,2021,21WS0E,YISX-10-057,10,57,18Y1276-018,
Lockhart,2021,21WS0E,YISX-10-058,10,58,19W034-051,
Lockhart,2021,21WS0E,YISX-10-059,10,59,18Y351-008,
Lockhart,2021,21WS0E,YISX-10-060,10,60,EGA Gregory,
Lockhart,2021,21WS0E,YISX-10-061,10,61,18Y729-004,
Lockhart,2021,21WS0E,YISX-10-062,10,62,18Y389-021,
Lockhart,2021,21WS0E,YISX-10-063,10,63,18Y355-006,
Lockhart,2021,21WS0E,YISX-10-064,10,64,18Y1112-024,
Lockhart,2021,21WS0E,YISX-10-065,10,65,19W022-016,
Lockhart,2021,21WS0E,YISX-10-066,10,66,19W025-008,
Lockhart,2021,21WS0E,YISX-10-067,10,67,18Y459-014,
Lockhart,2021,21WS0E,YISX-10-068,10,68,19W013-026,
Lockhart,2021,21WS0E,YISX-10-069,10,69,Vixen,
Lockhart,2021,21WS0E,YISX-10-070,10,70,18Y1095-041,
Lockhart,2021,21WS0E,YISX-10-071,10,71,18Y452-017,
Lockhart,2021,21WS0E,YISX-10-072,10,72,18Y384-004,
Lockhart,2021,21WS0E,YISX-10-073,10,73,19W009-037,
Lockhart,2021,21WS0E,YISX-10-074,10,74,19W016-009,
Lockhart,2021,21WS0E,YISX-10-075,10,75,18Y361-010,
Lockhart,2021,21WS0E,YISX-10-076,10,76,18Y354-016,
Lockhart,2021,21WS0E,YISX-10-077,10,77,17Y334-022,
Lockhart,2021,21WS0E,YISX-10-078,10,78,Wallup,
Lockhart,2021,21WS0E,YISX-10-079,10,79,19W101-5045,
Lockhart,2021,21WS0E,YISX-10-080,10,80,19W244-5034,
Lockhart,2021,21WS0E,YISX-10-081,10,81,19W030-003,
Lockhart,2021,21WS0E,YISX-10-082,10,82,Valiant CL Plus,
Lockhart,2021,21WS0E,YISX-10-083,10,83,18Y511-117,
Lockhart,2021,21WS0E,YISX-10-084,10,84,19W143-5003,
Lockhart,2021,21WS0E,YISX-10-085,10,85,19W014-002,
Lockhart,2021,21WS0E,YISX-10-086,10,86,18Y1103-013,
Lockhart,2021,21WS0E,YISX-10-087,10,87,18Y1094-014,
Lockhart,2021,21WS0E,YISX-10-088,10,88,18Y607-003,
Lockhart,2021,21WS0E,YISX-10-089,10,89,18Y1099-026,
Lockhart,2021,21WS0E,YISX-10-090,10,90,19W073-020,
Lockhart,2021,21WS0E,YISX-10-091,10,91,18Y404-014,
Lockhart,2021,21WS0E,YISX-10-092,10,92,19W028-024,
Lockhart,2021,21WS0E,YISX-10-093,10,93,18Y1179-025,
Lockhart,2021,21WS0E,YISX-10-094,10,94,18Y1211-046,
Lockhart,2021,21WS0E,YISX-10-095,10,95,18Y389-023,
Lockhart,2021,21WS0E,YISX-10-096,10,96,Sunvale,
Lockhart,2021,21WS0E,YISX-11-001,11,1,Yitpi,
Lockhart,2021,21WS0E,YISX-11-002,11,2,Devil,
Lockhart,2021,21WS0E,YISX-11-003,11,3,19W243-5053,
Lockhart,2021,21WS0E,YISX-11-004,11,4,19W204-5041,
Lockhart,2021,21WS0E,YISX-11-005,11,5,18Y390-012,
Lockhart,2021,21WS0E,YISX-11-006,11,6,18Y360-018,
Lockhart,2021,21WS0E,YISX-11-007,11,7,18Y379-006,
Lockhart,2021,21WS0E,YISX-11-008,11,8,19W140-5024,
Lockhart,2021,21WS0E,YISX-11-009,11,9,18Y449-020,
Lockhart,2021,21WS0E,YISX-11-010,11,10,19W140-5015,
Lockhart,2021,21WS0E,YISX-11-011,11,11,EGA Gregory,
Lockhart,2021,21WS0E,YISX-11-012,11,12,Corack,
Lockhart,2021,21WS0E,YISX-11-013,11,13,19W013-013,
Lockhart,2021,21WS0E,YISX-11-014,11,14,Cutlass,
Lockhart,2021,21WS0E,YISX-11-015,11,15,18Y379-011,
Lockhart,2021,21WS0E,YISX-11-016,11,16,19W004-018,
Lockhart,2021,21WS0E,YISX-11-017,11,17,18Y412-014,
Lockhart,2021,21WS0E,YISX-11-018,11,18,19W020-009,
Lockhart,2021,21WS0E,YISX-11-019,11,19,19W140-5035,
Lockhart,2021,21WS0E,YISX-11-020,11,20,18Y1094-007,
Lockhart,2021,21WS0E,YISX-11-021,11,21,18Y457-025,
Lockhart,2021,21WS0E,YISX-11-022,11,22,19W101-5054,
Lockhart,2021,21WS0E,YISX-11-023,11,23,Lancer,
Lockhart,2021,21WS0E,YISX-11-024,11,24,Wallup,
Lockhart,2021,21WS0E,YISX-11-025,11,25,18Y1211-032,
Lockhart,2021,21WS0E,YISX-11-026,11,26,18Y439-007,
Lockhart,2021,21WS0E,YISX-11-027,11,27,18Y443-010,
Lockhart,2021,21WS0E,YISX-11-028,11,28,18Y811-036,
Lockhart,2021,21WS0E,YISX-11-029,11,29,18Y810-061,
Lockhart,2021,21WS0E,YISX-11-030,11,30,18Y812-053,
Lockhart,2021,21WS0E,YISX-11-031,11,31,18Y1103-010,
Lockhart,2021,21WS0E,YISX-11-032,11,32,19W015-001,
Lockhart,2021,21WS0E,YISX-11-033,11,33,18Y1168-5004,
Lockhart,2021,21WS0E,YISX-11-034,11,34,18Y1095-049,
Lockhart,2021,21WS0E,YISX-11-035,11,35,18Y450-031,
Lockhart,2021,21WS0E,YISX-11-036,11,36,19W017-057,
Lockhart,2021,21WS0E,YISX-11-037,11,37,19W007-029,
Lockhart,2021,21WS0E,YISX-11-038,11,38,18Y439-010,
Lockhart,2021,21WS0E,YISX-11-039,11,39,18Y436-5003,
Lockhart,2021,21WS0E,YISX-11-040,11,40,18Y1088-022,
Lockhart,2021,21WS0E,YISX-11-041,11,41,18Y437-003,
Lockhart,2021,21WS0E,YISX-11-042,11,42,17Y514-022,
Lockhart,2021,21WS0E,YISX-11-043,11,43,19W030-013,
Lockhart,2021,21WS0E,YISX-11-044,11,44,18Y450-039,
Lockhart,2021,21WS0E,YISX-11-045,11,45,19W083-015,
Lockhart,2021,21WS0E,YISX-11-046,11,46,18Y1211-012,
Lockhart,2021,21WS0E,YISX-11-047,11,47,Scout,
Lockhart,2021,21WS0E,YISX-11-048,11,48,19W031-074,
Lockhart,2021,21WS0E,YISX-11-049,11,49,18Y1145B-026,
Lockhart,2021,21WS0E,YISX-11-050,11,50,18Y405-015,
Lockhart,2021,21WS0E,YISX-11-051,11,51,18Y360-001,
Lockhart,2021,21WS0E,YISX-11-052,11,52,18Y390-001,
Lockhart,2021,21WS0E,YISX-11-053,11,53,18Y449-001,
Lockhart,2021,21WS0E,YISX-11-054,11,54,19W034-043,
Lockhart,2021,21WS0E,YISX-11-055,11,55,18Y375-017,
Lockhart,2021,21WS0E,YISX-11-056,11,56,19W035-073,
Lockhart,2021,21WS0E,YISX-11-057,11,57,19W140-004,
Lockhart,2021,21WS0E,YISX-11-058,11,58,19W016-054,
Lockhart,2021,21WS0E,YISX-11-059,11,59,18Y432-004,
Lockhart,2021,21WS0E,YISX-11-060,11,60,19W016-046,
Lockhart,2021,21WS0E,YISX-11-061,11,61,19W009-010,
Lockhart,2021,21WS0E,YISX-11-062,11,62,19W036-052,
Lockhart,2021,21WS0E,YISX-11-063,11,63,19W016-010,
Lockhart,2021,21WS0E,YISX-11-064,11,64,18Y1134-023,
Lockhart,2021,21WS0E,YISX-11-065,11,65,19W204-5049,
Lockhart,2021,21WS0E,YISX-11-066,11,66,18Y1132-027,
Lockhart,2021,21WS0E,YISX-11-067,11,67,Valiant CL Plus,
Lockhart,2021,21WS0E,YISX-11-068,11,68,19W020-017,
Lockhart,2021,21WS0E,YISX-11-069,11,69,19W101-5051,
Lockhart,2021,21WS0E,YISX-11-070,11,70,19W088-054,
Lockhart,2021,21WS0E,YISX-11-071,11,71,19W073-040,
Lockhart,2021,21WS0E,YISX-11-072,11,72,Scepter,
Lockhart,2021,21WS0E,YISX-11-073,11,73,19W025-021,
Lockhart,2021,21WS0E,YISX-11-074,11,74,18Y733-025,
Lockhart,2021,21WS0E,YISX-11-075,11,75,18Y729-007,
Lockhart,2021,21WS0E,YISX-11-076,11,76,19W011-017,
Lockhart,2021,21WS0E,YISX-11-077,11,77,18Y1099-005,
Lockhart,2021,21WS0E,YISX-11-078,11,78,18Y460-014,
Lockhart,2021,21WS0E,YISX-11-079,11,79,19W024-030,
Lockhart,2021,21WS0E,YISX-11-080,11,80,Trojan,
Lockhart,2021,21WS0E,YISX-11-081,11,81,17Y480-012,
Lockhart,2021,21WS0E,YISX-11-082,11,82,18Y728-004,
Lockhart,2021,21WS0E,YISX-11-083,11,83,18Y452-010,
Lockhart,2021,21WS0E,YISX-11-084,11,84,18Y372-001,
Lockhart,2021,21WS0E,YISX-11-085,11,85,19W022-033,
Lockhart,2021,21WS0E,YISX-11-086,11,86,18Y447-002,
Lockhart,2021,21WS0E,YISX-11-087,11,87,18Y1225-041,
Lockhart,2021,21WS0E,YISX-11-088,11,88,Spitfire,
Lockhart,2021,21WS0E,YISX-11-089,11,89,19W243-5041,
Lockhart,2021,21WS0E,YISX-11-090,11,90,19W016-047,
Lockhart,2021,21WS0E,YISX-11-091,11,91,18Y811-024,
Lockhart,2021,21WS0E,YISX-11-092,11,92,19W012-039,
Lockhart,2021,21WS0E,YISX-11-093,11,93,18Y1145B-049,
Lockhart,2021,21WS0E,YISX-11-094,11,94,18Y370-006,
Lockhart,2021,21WS0E,YISX-11-095,11,95,17Y372-004,
Lockhart,2021,21WS0E,YISX-11-096,11,96,DS Pascal,
Lockhart,2021,21WS0E,YISX-12-001,12,1,RockStar,
Lockhart,2021,21WS0E,YISX-12-002,12,2,18Y1210-009,
Lockhart,2021,21WS0E,YISX-12-003,12,3,19W019-004,
Lockhart,2021,21WS0E,YISX-12-004,12,4,19W101-5028,
Lockhart,2021,21WS0E,YISX-12-005,12,5,19W083-070,
Lockhart,2021,21WS0E,YISX-12-006,12,6,18Y410-007,
Lockhart,2021,21WS0E,YISX-12-007,12,7,19W015-013,
Lockhart,2021,21WS0E,YISX-12-008,12,8,18Y384-015,
Lockhart,2021,21WS0E,YISX-12-009,12,9,18Y607-002,
Lockhart,2021,21WS0E,YISX-12-010,12,10,18Y1099-014,
Lockhart,2021,21WS0E,YISX-12-011,12,11,18Y722-5006,
Lockhart,2021,21WS0E,YISX-12-012,12,12,19W035-077,
Lockhart,2021,21WS0E,YISX-12-013,12,13,19W016-028,
Lockhart,2021,21WS0E,YISX-12-014,12,14,Spitfire,
Lockhart,2021,21WS0E,YISX-12-015,12,15,19W009-018,
Lockhart,2021,21WS0E,YISX-12-016,12,16,17Y519-014,
Lockhart,2021,21WS0E,YISX-12-017,12,17,18Y437-014,
Lockhart,2021,21WS0E,YISX-12-018,12,18,17Y496-006,
Lockhart,2021,21WS0E,YISX-12-019,12,19,18Y1090-005,
Lockhart,2021,21WS0E,YISX-12-020,12,20,18Y432-015,
Lockhart,2021,21WS0E,YISX-12-021,12,21,18Y1133-007,
Lockhart,2021,21WS0E,YISX-12-022,12,22,18Y734-011,
Lockhart,2021,21WS0E,YISX-12-023,12,23,18Y453-002,
Lockhart,2021,21WS0E,YISX-12-024,12,24,19W017-059,
Lockhart,2021,21WS0E,YISX-12-025,12,25,19W122-5011,
Lockhart,2021,21WS0E,YISX-12-026,12,26,18Y371-011,
Lockhart,2021,21WS0E,YISX-12-027,12,27,19W024-073,
Lockhart,2021,21WS0E,YISX-12-028,12,28,19W088-067,
Lockhart,2021,21WS0E,YISX-12-029,12,29,Magenta,
Lockhart,2021,21WS0E,YISX-12-030,12,30,19W020-006,
Lockhart,2021,21WS0E,YISX-12-031,12,31,Suntop,
Lockhart,2021,21WS0E,YISX-12-032,12,32,18Y1132-030,
Lockhart,2021,21WS0E,YISX-12-033,12,33,18Y1225-037,
Lockhart,2021,21WS0E,YISX-12-034,12,34,18Y812-116,
Lockhart,2021,21WS0E,YISX-12-035,12,35,18Y443-008,
Lockhart,2021,21WS0E,YISX-12-036,12,36,18Y812-077,
Lockhart,2021,21WS0E,YISX-12-037,12,37,19W022-034,
Lockhart,2021,21WS0E,YISX-12-038,12,38,19W083-037,
Lockhart,2021,21WS0E,YISX-12-039,12,39,18Y389-008,
Lockhart,2021,21WS0E,YISX-12-040,12,40,17Y504-027,
Lockhart,2021,21WS0E,YISX-12-041,12,41,19W101-5041,
Lockhart,2021,21WS0E,YISX-12-042,12,42,18Y511-007,
Lockhart,2021,21WS0E,YISX-12-043,12,43,18Y1097-019,
Lockhart,2021,21WS0E,YISX-12-044,12,44,Mace,
Lockhart,2021,21WS0E,YISX-12-045,12,45,18Y374-007,
Lockhart,2021,21WS0E,YISX-12-046,12,46,19W014-032,
Lockhart,2021,21WS0E,YISX-12-047,12,47,18Y443-030,
Lockhart,2021,21WS0E,YISX-12-048,12,48,18Y405-008,
Lockhart,2021,21WS0E,YISX-12-049,12,49,18Y1134-010,
Lockhart,2021,21WS0E,YISX-12-050,12,50,19W010-018,
